"feature_nm" "activity_nm" "subject_id" "avg__of__means" "avg__of__std_dev"
"tBodyGyroMag" "WALKING" 27 -0.396638753684211 -0.482452355789474
"tBodyGyroMag" "WALKING" 28 -0.310775945814815 -0.460511661296296
"tBodyGyroMag" "WALKING" 29 -0.28057326754717 -0.358814096603774
"tBodyGyroMag" "WALKING" 30 -0.0229640797463077 -0.266845731292308
"tBodyGyroMag" "WALKING_UPSTAIRS" 1 -0.126735589969811 -0.14861931805283
"tBodyGyroMag" "WALKING_UPSTAIRS" 2 -0.219713472958333 -0.377532167604167
"tBodyGyroMag" "WALKING_UPSTAIRS" 3 -0.347321812220339 -0.408886653186441
"tBodyGyroMag" "WALKING_UPSTAIRS" 4 -0.299779407884615 -0.510974134423077
"tBodyGyroMag" "WALKING_UPSTAIRS" 5 -0.235516929306383 -0.354687870212766
"tBodyGyroMag" "WALKING_UPSTAIRS" 6 -0.12912124415098 -0.199893710196078
"tBodyGyroMag" "WALKING_UPSTAIRS" 7 -0.239099165627451 -0.418144852156863
"tBodyGyroMag" "WALKING_UPSTAIRS" 8 0.166447991 -0.109327923829268
"tBodyGyroMag" "WALKING_UPSTAIRS" 9 -0.0833234490061224 -0.425839761428571
"tBodyGyroMag" "WALKING_UPSTAIRS" 10 0.0438573846851064 -0.113062673542979
"tBodyGyroMag" "WALKING_UPSTAIRS" 11 -0.255048336944444 -0.377909862407407
"tBodyGyroMag" "WALKING_UPSTAIRS" 12 -0.316561585961538 -0.525686949063462
"tBodyGyroMag" "WALKING_UPSTAIRS" 13 -0.237182958116364 -0.415658606181818
"tBodyGyroMag" "WALKING_UPSTAIRS" 14 0.365779419444444 0.299975979851852
"tBodyGyroMag" "WALKING_UPSTAIRS" 15 -0.201217274 -0.288429008639583
"tBodyGyroMag" "WALKING_UPSTAIRS" 16 -0.308260568039216 -0.518189646470588
"tBodyGyroMag" "WALKING_UPSTAIRS" 17 -0.235191249091667 -0.440837260125
"tBodyGyroMag" "WALKING_UPSTAIRS" 18 -0.3691086 -0.528058134137931
"tBodyGyroMag" "WALKING_UPSTAIRS" 19 -0.06161577145 -0.26440144275
"tBodyGyroMag" "WALKING_UPSTAIRS" 20 0.0223302538235294 -0.253929985803922
"tBodyGyroMag" "WALKING_UPSTAIRS" 21 -0.168982721146809 -0.420236002514894
"tBodyGyroMag" "WALKING_UPSTAIRS" 22 -0.1280319236 -0.2025581772
"tBodyGyroMag" "WALKING_UPSTAIRS" 23 -0.156527148792745 -0.366732989313725
"tBodyGyroMag" "WALKING_UPSTAIRS" 24 -0.33443583979661 -0.503929060169492
"tBodyGyroMag" "WALKING_UPSTAIRS" 25 -0.3186346998 -0.387754116158462
"tBodyGyroMag" "WALKING_UPSTAIRS" 26 -0.344427047636364 -0.514032410181818
"tBodyGyroMag" "WALKING_UPSTAIRS" 27 -0.286145719598039 -0.501775426447059
"tBodyGyroMag" "WALKING_UPSTAIRS" 28 -0.263415282690196 -0.476923344705882
"tBodyGyroMag" "WALKING_UPSTAIRS" 29 0.0439627677608163 -0.0800476153673469
"tBodyGyroMag" "WALKING_UPSTAIRS" 30 -0.113608367276923 -0.169293534323077
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 1 -0.0757412543673469 -0.225724368061224
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 2 -0.162188586930426 -0.274844110531915
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 3 -0.215294501244898 -0.245794699346939
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 4 -0.3466062928 -0.3805726254
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 5 -0.218029835319149 -0.360678305253192
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 6 0.0142677821595833 -0.0426276750979167
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 7 -0.18874081887234 -0.259751603446809
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 8 0.0993429744078947 -0.0466291872078947
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 9 -0.168921400633333 -0.322331464761905
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 10 -0.0238468037578947 -0.280382850552632
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 11 -0.19788336026087 -0.339349828493478
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 12 -0.213351510686957 -0.32045862629
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 13 -0.102114480531915 -0.236762631468085
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 14 0.166340011842444 -0.0665144570666667
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 15 -0.121686320740476 -0.284249712071429
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 16 -0.309820427234043 -0.422315316808511
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 17 -0.232641763307609 -0.352687281086957
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 18 -0.381022814727273 -0.507995478327273
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 19 0.418004608615385 0.237821231894872
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 20 0.0938419436933333 -0.0305762438706667
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 21 -0.184850019535556 -0.388420328666667
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 22 -0.161333309783333 -0.263921983758333
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 23 0.0390915481555556 0.0539972903222222
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 24 -0.304965806363636 -0.3636948774
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 25 -0.216082565601724 -0.38216092137931
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 26 -0.23531462282 -0.296158291686
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 27 -0.164783206536364 -0.307952089840909
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 28 -0.068246324026087 -0.22448414468913
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 29 -0.122968108816667 -0.26740979843125
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 30 -0.095537320533871 -0.208267542032258
"tBodyGyroMag" "SITTING" 1 -0.93089249 -0.934531840425532
"tBodyGyroMag" "SITTING" 2 -0.946035087173913 -0.961313624130435
"tBodyGyroMag" "SITTING" 3 -0.919354372307692 -0.925518103807692
"tBodyGyroMag" "SITTING" 4 -0.9260633138 -0.928898293
"tBodyGyroMag" "SITTING" 5 -0.934301646590909 -0.931414810454545
"tBodyGyroMag" "SITTING" 6 -0.932703812181818 -0.921259472727273
"tBodyGyroMag" "SITTING" 7 -0.897870535 -0.898063314375
"tBodyGyroMag" "SITTING" 8 -0.93268224326087 -0.953001632173913
"tBodyGyroMag" "SITTING" 9 -0.9032355368 -0.9066063206
"tBodyGyroMag" "SITTING" 10 -0.944202043703704 -0.963064577592593
"tBodyGyroMag" "SITTING" 11 -0.951884472075472 -0.959964488301887
"tBodyGyroMag" "SITTING" 12 -0.941907240784314 -0.946769241568627
"tBodyGyroMag" "SITTING" 13 -0.951142644081633 -0.963940591428571
"tBodyGyroMag" "SITTING" 14 -0.942756369259259 -0.947081158333333
"tBodyGyroMag" "SITTING" 15 -0.957331628305085 -0.963475074915254
"tBodyGyroMag" "SITTING" 16 -0.946417382463768 -0.937942404637681
"tBodyGyroMag" "SITTING" 17 -0.967177744375 -0.97541025484375
"tBodyGyroMag" "SITTING" 18 -0.977634992105263 -0.981372675614035
"tBodyGyroMag" "SITTING" 19 -0.942229043835616 -0.950491807945205
"tBodyGyroMag" "SITTING" 20 -0.939574435606061 -0.941069909848485
"tBodyGyroMag" "SITTING" 21 -0.964971113764706 -0.971225061647059
"tBodyGyroMag" "SITTING" 22 -0.942077432741935 -0.933268487096774
"tBodyGyroMag" "SITTING" 23 -0.936593426911765 -0.937006097352941
"tBodyGyroMag" "SITTING" 24 -0.964633252352941 -0.969257162647059
"tBodyGyroMag" "SITTING" 25 -0.966568718615385 -0.970639125692308
"tBodyGyroMag" "SITTING" 26 -0.954052945897436 -0.964742022307692
"tBodyGyroMag" "SITTING" 27 -0.963565474 -0.970782132714286
"tBodyGyroMag" "SITTING" 28 -0.955175567083333 -0.951065984027778
"tBodyGyroMag" "SITTING" 29 -0.962377332166667 -0.971578024666667
"tBodyGyroMag" "SITTING" 30 -0.955847323870968 -0.960641288225806
"tBodyGyroMag" "STANDING" 1 -0.976493792830189 -0.978690028679245
"tBodyGyroMag" "STANDING" 2 -0.963466341851852 -0.95394338037037
"tBodyGyroMag" "STANDING" 3 -0.892089349344262 -0.88212522147541
"tBodyGyroMag" "STANDING" 4 -0.900982100535714 -0.885144317678571
"tBodyGyroMag" "STANDING" 5 -0.900671630714286 -0.867041711785714
"tBodyGyroMag" "STANDING" 6 -0.939404744385965 -0.915891572982456
"tBodyGyroMag" "STANDING" 7 -0.943425564528302 -0.918438958867924
"tBodyGyroMag" "STANDING" 8 -0.952848496851852 -0.95322478962963
"tBodyGyroMag" "STANDING" 9 -0.921030223111111 -0.908291403111111
"tBodyGyroMag" "STANDING" 10 -0.929787259772727 -0.920486810227273
"tBodyGyroMag" "STANDING" 11 -0.979978011489362 -0.977071437446808
"tBodyGyroMag" "STANDING" 12 -0.888101372786885 -0.852271618032787
"tBodyGyroMag" "STANDING" 13 -0.95782537245614 -0.944980198421053
"tBodyGyroMag" "STANDING" 14 -0.943530016833333 -0.931426203833333
"tBodyGyroMag" "STANDING" 15 -0.946961381132076 -0.931286778679245
"tBodyGyroMag" "STANDING" 16 -0.972528178205128 -0.964105768461539
"tBodyGyroMag" "STANDING" 17 -0.978184576538462 -0.977680837435897
"tBodyGyroMag" "STANDING" 18 -0.963006793150685 -0.959797118082192
"tBodyGyroMag" "STANDING" 19 -0.94174504109589 -0.937951031506849
"tBodyGyroMag" "STANDING" 20 -0.883675028630137 -0.843683410273973
"tBodyGyroMag" "STANDING" 21 -0.949837151797753 -0.945614401797753
"tBodyGyroMag" "STANDING" 22 -0.931624303968254 -0.900776555555556
"tBodyGyroMag" "STANDING" 23 -0.938430293382353 -0.923796565588235
"tBodyGyroMag" "STANDING" 24 -0.954518594057971 -0.95310477884058
"tBodyGyroMag" "STANDING" 25 -0.967077442837838 -0.959884274324324
"tBodyGyroMag" "STANDING" 26 -0.968673955540541 -0.962653585540541
"tBodyGyroMag" "STANDING" 27 -0.968702956625 -0.965693334
"tBodyGyroMag" "STANDING" 28 -0.894242469620253 -0.876917545696203
"tBodyGyroMag" "STANDING" 29 -0.980657340461539 -0.975358665384615
"tBodyGyroMag" "STANDING" 30 -0.913890564915254 -0.887247636779661
"tBodyGyroMag" "LAYING" 1 -0.874759548 -0.81901016976
"tBodyGyroMag" "LAYING" 2 -0.950011569583333 -0.961164053958333
"tBodyGyroMag" "LAYING" 3 -0.951564751451613 -0.954275110967742
"tBodyGyroMag" "LAYING" 4 -0.930236462592593 -0.947031781666667
"tBodyGyroMag" "LAYING" 5 -0.946938300576923 -0.958287921923077
"tBodyGyroMag" "LAYING" 6 -0.908980174736842 -0.920914497017544
"tBodyGyroMag" "LAYING" 7 -0.915793634807692 -0.918662459038462
"tBodyGyroMag" "LAYING" 8 -0.924253348518518 -0.932470764444444
"tBodyGyroMag" "LAYING" 9 -0.9071250998 -0.8985578738
"tBodyGyroMag" "LAYING" 10 -0.937590998793103 -0.927471165517241
"tBodyGyroMag" "LAYING" 11 -0.952523752105263 -0.954713182807018
"tBodyGyroMag" "LAYING" 12 -0.9308405935 -0.935725715833333
"tBodyGyroMag" "LAYING" 13 -0.944303111935484 -0.944687480967742
"tBodyGyroMag" "LAYING" 14 -0.904665418431373 -0.913433185882353
"tBodyGyroMag" "LAYING" 15 -0.944605127222222 -0.924043007638889
"tBodyGyroMag" "LAYING" 16 -0.951777099571429 -0.959020036285714
"tBodyGyroMag" "LAYING" 17 -0.960733121690141 -0.959325498732394
"tBodyGyroMag" "LAYING" 18 -0.980740846769231 -0.980560877846154
"tBodyGyroMag" "LAYING" 19 -0.953263432771084 -0.955906646506024
"tBodyGyroMag" "LAYING" 20 -0.9604473725 -0.962153597941176
"tBodyGyroMag" "LAYING" 21 -0.949278890222222 -0.949289148
"tBodyGyroMag" "LAYING" 22 -0.926616373333333 -0.923911565972222
"tBodyGyroMag" "LAYING" 23 -0.949418000972222 -0.957227585972222
"tBodyGyroMag" "LAYING" 24 -0.953791512638889 -0.957829934722222
"tBodyGyroMag" "LAYING" 25 -0.809688545342466 -0.856017369726027
"tBodyGyroMag" "LAYING" 26 -0.951863594736842 -0.965676821973684
"tBodyGyroMag" "LAYING" 27 -0.966917594459459 -0.971915732837838
"tBodyGyroMag" "LAYING" 28 -0.93710692125 -0.928940913375
"tBodyGyroMag" "LAYING" 29 -0.971923623043478 -0.977040093043478
"tBodyGyroMag" "LAYING" 30 -0.962284921142857 -0.951264441
"tGravityAccMag" "WALKING" 1 -0.136971176556842 -0.219688645631579
"tGravityAccMag" "WALKING" 2 -0.290407593728814 -0.422544169322034
"tGravityAccMag" "WALKING" 3 -0.254690333275862 -0.328428936551724
"tGravityAccMag" "WALKING" 4 -0.312050574166667 -0.527679103166667
"tGravityAccMag" "WALKING" 5 -0.158338674394643 -0.377178733392857
"tGravityAccMag" "WALKING" 6 -0.166840713631579 -0.266734167368421
"tGravityAccMag" "WALKING" 7 -0.0978090439438596 -0.198554708385965
"tGravityAccMag" "WALKING" 8 0.0516786278104167 -0.1804072826
"tGravityAccMag" "WALKING" 9 -0.0980840496143461 -0.37942877
"tGravityAccMag" "WALKING" 10 -0.127400912069811 -0.185602396067925
"tGravityAccMag" "WALKING" 11 -0.288323472033898 -0.487735915084746
"tGravityAccMag" "WALKING" 12 -0.102204550448 -0.23697286882
"tGravityAccMag" "WALKING" 13 -0.135643867842105 -0.292546377017544
"tGravityAccMag" "WALKING" 14 -0.144404671779661 -0.36380562779661
"tGravityAccMag" "WALKING" 15 -0.186514650759259 -0.323878324074074
"tGravityAccMag" "WALKING" 16 -0.258766694117647 -0.47180926745098
"tGravityAccMag" "WALKING" 17 -0.151151487704918 -0.461837866885246
"tGravityAccMag" "WALKING" 18 -0.287908078035714 -0.460346465357143
"tGravityAccMag" "WALKING" 19 0.0648173438653846 -0.0993927171359615
"tGravityAccMag" "WALKING" 20 0.039402280578902 -0.156930391921569
"tGravityAccMag" "WALKING" 21 -0.123455661519231 -0.299709752173077
"tGravityAccMag" "WALKING" 22 0.0722419121669565 -0.161591787478261
"tGravityAccMag" "WALKING" 23 -0.0988770198220339 -0.209989354570847
"tGravityAccMag" "WALKING" 24 -0.299983613965517 -0.48106401862069
"tGravityAccMag" "WALKING" 25 -0.40528943 -0.565601466081081
"tGravityAccMag" "WALKING" 26 -0.223399171830508 -0.421848313898305
"tGravityAccMag" "WALKING" 27 -0.238853875263158 -0.407355787017544
"tGravityAccMag" "WALKING" 28 -0.1806660203 -0.39269402
"tGravityAccMag" "WALKING" 29 -0.0955213393716981 -0.262695063584906
"tGravityAccMag" "WALKING" 30 -0.195140032969231 -0.359873411538462
"tGravityAccMag" "WALKING_UPSTAIRS" 1 -0.129927630735849 -0.324970929245283
"tGravityAccMag" "WALKING_UPSTAIRS" 2 -0.107322679520833 -0.205977045295833
"tGravityAccMag" "WALKING_UPSTAIRS" 3 -0.184014895 -0.333597432542373
"tGravityAccMag" "WALKING_UPSTAIRS" 4 -0.153703935357692 -0.212012300480769
"tGravityAccMag" "WALKING_UPSTAIRS" 5 0.0435562021989362 -0.136736383765957
"tGravityAccMag" "WALKING_UPSTAIRS" 6 0.0177790974433333 -0.0791508842176471
"tGravityAccMag" "WALKING_UPSTAIRS" 7 -0.198074437978431 -0.33474460745098
"tGravityAccMag" "WALKING_UPSTAIRS" 8 0.121026629195122 -0.227200254219512
"tGravityAccMag" "WALKING_UPSTAIRS" 9 -0.260727581428571 -0.400222037142857
"tGravityAccMag" "WALKING_UPSTAIRS" 10 -0.0266623294757447 -0.211537480214383
"tGravityAccMag" "WALKING_UPSTAIRS" 11 -0.132594623759259 -0.289592148148148
"tGravityAccMag" "WALKING_UPSTAIRS" 12 -0.229183927115385 -0.285844036153846
"tGravityAccMag" "WALKING_UPSTAIRS" 13 -0.10115350174 -0.326339622181818
"tGravityAccMag" "WALKING_UPSTAIRS" 14 0.140108204051852 -0.0197686685018519
"tGravityAccMag" "WALKING_UPSTAIRS" 15 -0.000971394711666667 -0.136552217494583
"tGravityAccMag" "WALKING_UPSTAIRS" 16 -0.233990331568627 -0.334795080196078
"tGravityAccMag" "WALKING_UPSTAIRS" 17 -0.0128062276916667 -0.1028777303875
"tGravityAccMag" "WALKING_UPSTAIRS" 18 -0.279146312758621 -0.37184157
"tGravityAccMag" "WALKING_UPSTAIRS" 19 0.01738119347275 -0.177666828025
"tGravityAccMag" "WALKING_UPSTAIRS" 20 0.00872502461176471 -0.198269718823529
"tGravityAccMag" "WALKING_UPSTAIRS" 21 -0.0810453188106383 -0.278474283829787
"tGravityAccMag" "WALKING_UPSTAIRS" 22 0.210282608333333 -0.158757474833333
"tGravityAccMag" "WALKING_UPSTAIRS" 23 -0.0117536873784314 -0.271893714117647
"tGravityAccMag" "WALKING_UPSTAIRS" 24 -0.226402822033898 -0.30685447
"tGravityAccMag" "WALKING_UPSTAIRS" 25 -0.305772199076923 -0.480006649846154
"tGravityAccMag" "WALKING_UPSTAIRS" 26 -0.142874499381818 -0.1507071068
"tGravityAccMag" "WALKING_UPSTAIRS" 27 -0.160589355980392 -0.37994878627451
"tGravityAccMag" "WALKING_UPSTAIRS" 28 -0.186240503960784 -0.211928666470588
"tGravityAccMag" "WALKING_UPSTAIRS" 29 0.00834360271428571 -0.0414696051693878
"tGravityAccMag" "WALKING_UPSTAIRS" 30 -0.137627857227385 -0.327410815861538
"tGravityAccMag" "WALKING_DOWNSTAIRS" 1 0.0271882914106122 0.0198843506265306
"tGravityAccMag" "WALKING_DOWNSTAIRS" 2 0.0899511204978723 0.215586334889362
"tGravityAccMag" "WALKING_DOWNSTAIRS" 3 -0.0628126118283674 -0.0411340078469388
"tGravityAccMag" "WALKING_DOWNSTAIRS" 4 -0.0491616726733333 -0.0819559041111111
"tGravityAccMag" "WALKING_DOWNSTAIRS" 5 0.211138853638298 0.205422375957447
"tGravityAccMag" "WALKING_DOWNSTAIRS" 6 0.333754731458333 0.373611914166667
"tGravityAccMag" "WALKING_DOWNSTAIRS" 7 0.0198795285851064 0.214544028088723
"tGravityAccMag" "WALKING_DOWNSTAIRS" 8 0.176599311818421 0.131337867236842
"tGravityAccMag" "WALKING_DOWNSTAIRS" 9 0.145886357935714 0.265120131365238
"tGravityAccMag" "WALKING_DOWNSTAIRS" 10 0.250843769394737 0.156998205421053
"tGravityAccMag" "WALKING_DOWNSTAIRS" 11 0.126227657258696 0.0507743652521739
"tGravityAccMag" "WALKING_DOWNSTAIRS" 12 0.0183139429630435 0.0972608274652174
"tGravityAccMag" "WALKING_DOWNSTAIRS" 13 -0.0294634299553191 -0.0156098198829787
"tGravityAccMag" "WALKING_DOWNSTAIRS" 14 0.185537706866667 0.428405922622222
"tGravityAccMag" "WALKING_DOWNSTAIRS" 15 0.320449387166667 0.353204008095238
"tGravityAccMag" "WALKING_DOWNSTAIRS" 16 0.191079793587447 0.119183740638298
"tGravityAccMag" "WALKING_DOWNSTAIRS" 17 0.148951103536087 0.0914076757326087
"tGravityAccMag" "WALKING_DOWNSTAIRS" 18 -0.293531973636364 -0.229934247036364
"tGravityAccMag" "WALKING_DOWNSTAIRS" 19 0.644604325128205 0.413472376589744
"tGravityAccMag" "WALKING_DOWNSTAIRS" 20 0.221851587933333 0.172636361444444
"tGravityAccMag" "WALKING_DOWNSTAIRS" 21 0.245771699004444 0.264341903711111
"tGravityAccMag" "WALKING_DOWNSTAIRS" 22 0.330999221944444 0.133267478527222
"tGravityAccMag" "WALKING_DOWNSTAIRS" 23 0.127211137694444 0.230363964351852
"tGravityAccMag" "WALKING_DOWNSTAIRS" 24 -0.0737699163072727 -0.0224839122854545
"tGravityAccMag" "WALKING_DOWNSTAIRS" 25 -0.22010859462069 -0.259465249913793
"tGravityAccMag" "WALKING_DOWNSTAIRS" 26 0.114379383742 0.14700167906
"tGravityAccMag" "WALKING_DOWNSTAIRS" 27 0.108071382861364 0.121176277863636
"tGravityAccMag" "WALKING_DOWNSTAIRS" 28 0.104359216580435 0.135465563932609
"tGravityAccMag" "WALKING_DOWNSTAIRS" 29 0.103705165666667 0.1344811501875
"tGravityAccMag" "WALKING_DOWNSTAIRS" 30 -0.0373901122469355 -0.0135771208822581
"tGravityAccMag" "SITTING" 1 -0.948536786170213 -0.927078418723404
"tGravityAccMag" "SITTING" 2 -0.967893623913043 -0.953081444130435
"tGravityAccMag" "SITTING" 3 -0.895383350192308 -0.8703017
"tGravityAccMag" "SITTING" 4 -0.93569482 -0.9144078448
"tGravityAccMag" "SITTING" 5 -0.9379783225 -0.920939027727273
"tGravityAccMag" "SITTING" 6 -0.949543531272727 -0.931572655636364
"tGravityAccMag" "SITTING" 7 -0.918432107083333 -0.881957619770833
"tGravityAccMag" "SITTING" 8 -0.952139704347826 -0.929943615630435
"tGravityAccMag" "SITTING" 9 -0.8933617176 -0.8637564342
"tGravityAccMag" "SITTING" 10 -0.96075719962963 -0.939669591481481
"tGravityAccMag" "SITTING" 11 -0.961970763773585 -0.944581826415094
"tGravityAccMag" "SITTING" 12 -0.952176621372549 -0.947517100196078
"tGravityAccMag" "SITTING" 13 -0.957690563673469 -0.937935738571429
"tGravityAccMag" "SITTING" 14 -0.944197943703704 -0.92549582962963
"tGravityAccMag" "SITTING" 15 -0.958669836271186 -0.93797790559322
"tGravityAccMag" "SITTING" 16 -0.961879680724638 -0.941051236086957
"tGravityAccMag" "SITTING" 17 -0.97274734640625 -0.96506519109375
"tGravityAccMag" "SITTING" 18 -0.983674151754386 -0.981595285964912
"tGravityAccMag" "SITTING" 19 -0.962074065616438 -0.951755657260274
"tGravityAccMag" "SITTING" 20 -0.952738043030303 -0.937764028181818
"tGravityAccMag" "SITTING" 21 -0.974734999411765 -0.971994251294118
"tGravityAccMag" "SITTING" 22 -0.942167353870968 -0.924336184035484
"tGravityAccMag" "SITTING" 23 -0.944080772941176 -0.924963263235294
"tGravityAccMag" "SITTING" 24 -0.968979156470588 -0.963779683235294
"tGravityAccMag" "SITTING" 25 -0.970409337076923 -0.960003414461538
"tGravityAccMag" "SITTING" 26 -0.953079994102564 -0.933602783410256
"tGravityAccMag" "SITTING" 27 -0.979481668857143 -0.969526674714286
"tGravityAccMag" "SITTING" 28 -0.955789708611111 -0.947782703333333
"tGravityAccMag" "SITTING" 29 -0.978017021833333 -0.9692903165
"tGravityAccMag" "SITTING" 30 -0.957487221451613 -0.942901466612903
"tGravityAccMag" "STANDING" 1 -0.984278207358491 -0.981942928867925
"tGravityAccMag" "STANDING" 2 -0.965875181296296 -0.957874965
"tGravityAccMag" "STANDING" 3 -0.925430819016393 -0.915143303606557
"tGravityAccMag" "STANDING" 4 -0.906478051785714 -0.890976683392857
"tGravityAccMag" "STANDING" 5 -0.906104701071429 -0.87977380125
"tGravityAccMag" "STANDING" 6 -0.945022876491228 -0.939310249649123
"tGravityAccMag" "STANDING" 7 -0.942724659245283 -0.933590156792453
"tGravityAccMag" "STANDING" 8 -0.953762884074074 -0.937187185222222
"tGravityAccMag" "STANDING" 9 -0.945167482444444 -0.936105010444444
"tGravityAccMag" "STANDING" 10 -0.951988907954545 -0.937264537954545
"tGravityAccMag" "STANDING" 11 -0.984853836595745 -0.98030536893617
"tGravityAccMag" "STANDING" 12 -0.941459935081967 -0.935232945245902
"tGravityAccMag" "STANDING" 13 -0.971564243157895 -0.968519673859649
"tGravityAccMag" "STANDING" 14 -0.943456847333333 -0.936735577166667
"tGravityAccMag" "STANDING" 15 -0.961207616226415 -0.948600432641509
"tGravityAccMag" "STANDING" 16 -0.969948825128205 -0.95729449448718
"tGravityAccMag" "STANDING" 17 -0.977635981410256 -0.975377309871795
"tGravityAccMag" "STANDING" 18 -0.972607495342466 -0.972285545479452
"tGravityAccMag" "STANDING" 19 -0.960505683561644 -0.962549342465753
"tGravityAccMag" "STANDING" 20 -0.92240685739726 -0.910672094794521
"tGravityAccMag" "STANDING" 21 -0.958774298089888 -0.956919898202247
"tGravityAccMag" "STANDING" 22 -0.954807661269841 -0.939866315079365
"tGravityAccMag" "STANDING" 23 -0.957212267058824 -0.9516698575
"tGravityAccMag" "STANDING" 24 -0.950061017681159 -0.94790101173913
"tGravityAccMag" "STANDING" 25 -0.972663592162162 -0.968075629324324
"tGravityAccMag" "STANDING" 26 -0.968511694324324 -0.962697299189189
"tGravityAccMag" "STANDING" 27 -0.972753287375 -0.9663601145
"tGravityAccMag" "STANDING" 28 -0.92547165164557 -0.917658334177215
"tGravityAccMag" "STANDING" 29 -0.984745318923077 -0.981745712923077
"tGravityAccMag" "STANDING" 30 -0.930573574915254 -0.916570441355932
"tGravityAccMag" "LAYING" 1 -0.8419291525 -0.79514486386
"tGravityAccMag" "LAYING" 2 -0.977435485208333 -0.972873912916667
"tGravityAccMag" "LAYING" 3 -0.972791346129032 -0.964218176451613
"tGravityAccMag" "LAYING" 4 -0.954557603148148 -0.931292216611111
"tGravityAccMag" "LAYING" 5 -0.966777882884615 -0.958612786346154
"tGravityAccMag" "LAYING" 6 -0.918878850824561 -0.897326245964912
"tGravityAccMag" "LAYING" 7 -0.936392023846154 -0.907039513153846
"tGravityAccMag" "LAYING" 8 -0.935308633888889 -0.91325033
"tGravityAccMag" "LAYING" 9 -0.9308684376 -0.91512680016
"tGravityAccMag" "LAYING" 10 -0.956781819655172 -0.940301654482759
"tGravityAccMag" "LAYING" 11 -0.980621180175439 -0.972891829473684
"tGravityAccMag" "LAYING" 12 -0.9482046755 -0.936542686833333
"tGravityAccMag" "LAYING" 13 -0.960517768225806 -0.947944746612903
"tGravityAccMag" "LAYING" 14 -0.905978250196078 -0.856593119215686
"tGravityAccMag" "LAYING" 15 -0.955340661527778 -0.943314107916667
"tGravityAccMag" "LAYING" 16 -0.961834634857143 -0.957895927714286
"tGravityAccMag" "LAYING" 17 -0.953021411126761 -0.948257993521127
"tGravityAccMag" "LAYING" 18 -0.986456241538462 -0.986464542615385
"tGravityAccMag" "LAYING" 19 -0.96626080686747 -0.963193489036145
"tGravityAccMag" "LAYING" 20 -0.960743126176471 -0.939489444558824
"tGravityAccMag" "LAYING" 21 -0.952596583222222 -0.942186431444444
"tGravityAccMag" "LAYING" 22 -0.934993799305556 -0.909407761152778
"tGravityAccMag" "LAYING" 23 -0.962959196805556 -0.957871990555555
"tGravityAccMag" "LAYING" 24 -0.9718540425 -0.969354834166667
"tGravityAccMag" "LAYING" 25 -0.56047777609589 -0.649254767945205
"tGravityAccMag" "LAYING" 26 -0.976785042368421 -0.964355190394737
"tGravityAccMag" "LAYING" 27 -0.982091652162162 -0.978920176216216
"tGravityAccMag" "LAYING" 28 -0.95811223025 -0.9545740295
"tGravityAccMag" "LAYING" 29 -0.986493196666667 -0.981572147681159
"tGravityAccMag" "LAYING" 30 -0.969829984285714 -0.960167907285714
